# Asendra sky orbits, format 1
# a_au|e|i_deg|node_deg|peri_deg|mean_anomaly_deg|epoch_jd|color|brightness
# Named minor planets too numerous to be catalogue objects. Osculating elements, not positions: the client works out where they are for whatever moment it is showing.
# 26316 orbits.
2.610452042718027|0.03116120259534376|3.437158786040805|341.9034393900512|137.1992661741933|282.236864326728|2461200.5|#B9A78F|0.807
2.76912791718189|0.03414123009379232|1.680164843678761|24.79476896031008|321.3406202240268|136.5734396682323|2461200.5|#B9A78F|0.786
2.868406542144566|0.3096797312788988|10.51916029855729|162.562519858607|155.0526602317161|0.449692867730455|2461200.5|#B9A78F|0.758
2.669767349915683|0.1147116949743747|15.20090187979054|170.4491762666027|62.35350887681565|265.4566755511522|2461200.5|#B9A78F|0.862
2.355314739475739|0.2232633734064501|10.86361202667485|200.6782775485381|143.0120347438911|140.1099590071346|2461200.5|#B9A78F|0.802
2.348243330294586|0.2571055581889053|7.595677149905623|257.8266501020404|78.54914810189995|35.48259778663297|2461200.5|#B9A78F|0.65
3.011901179820204|0.1008881723322702|10.89071954273448|141.7109999877788|192.428954778228|26.70213169054731|2461200.5|#B9A78F|0.941
3.146119774498076|0.131251247148866|2.139756928557239|80.03350344527725|186.3616893844207|259.5371065540519|2461200.5|#B9A78F|0.783
3.091893858207873|0.1207332877969963|1.923050141829782|47.52007394578298|65.7635341987473|237.4561269350299|2461200.5|#B9A78F|0.76
2.644571653244725|0.04474054743857372|5.84518591862509|352.7333152474341|281.48804824|108.9963520820474|2461200.5|#B9A78F|0.861
3.397839347708333|0.2617824329805531|20.84491348601628|197.0259880020903|103.6414733492089|7.510273917115643|2461200.5|#8E8375|0.852
2.711860906520296|0.2033406998734062|15.96811901765918|134.9352441183715|153.6442406079031|89.75254230981395|2461200.5|#B9A78F|0.763
2.201200185823188|0.2421302124945286|2.536388804944223|313.2272394788163|19.02302373827444|5.705140793497776|2461200.5|#B9A78F|0.561
3.42484636581469|0.1359447419949875|2.076252860228289|27.84225877944128|308.7841223323345|281.0339275950004|2461200.5|#8E8375|0.807
2.38196798912938|0.06095147903848073|9.454974496572113|239.7622599965941|139.2120448921127|1.125766780307561|2461200.5|#B9A78F|0.964
2.91857721510408|0.1574660388258819|5.089559639828563|350.3061606237181|269.1117679996376|2.440347679528715|2461200.5|#B9A78F|0.774
2.554273701028156|0.1714339301913779|6.066532545041502|152.0164859164112|52.30887176245412|3.417808122889494|2461200.5|#B9A78F|0.702
2.658989764808634|0.1016249568868832|7.690493110978877|221.9114577768026|125.8603817254516|235.6483508660239|2461200.5|#B9A78F|0.882
2.384535051363256|0.2461538044624887|15.38436316982325|144.4336117754453|192.2883179008904|260.1298231680018|2461200.5|#B9A78F|0.824
2.883649466798246|0.05943025625645385|9.024952228219389|65.97827762360082|208.2299360947376|184.5165867509739|2461200.5|#B9A78F|0.835
2.799613236854703|0.1895764778825082|7.697662115587848|185.7881242410785|174.2748287463637|333.1892615163516|2461200.5|#B9A78F|0.901
2.761571256673167|0.07448204870825245|9.762041461091053|84.13139486368456|201.9849764950557|302.9881096970061|2461200.5|#B9A78F|0.821
2.966202275847881|0.2353513557499113|6.174419839112958|180.6013999841075|209.5343845557662|208.9267055853841|2461200.5|#B9A78F|0.708
