# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Named minor planets too numerous to be catalogue objects. Positions are a snapshot for 2026-09-08.
# 26316 points.
11.38369|-3.00935|4.585883e-05|#B9A78F|0.593
10.13932|0.70608|6.230417e-05|#B9A78F|0.857
19.86343|-28.40562|2.84463e-05|#B9A78F|0.731
16.34681|-16.38433|3.092544e-05|#B9A78F|0.775
13.22206|-8.99738|4.875679e-05|#B9A78F|0.843
15.24904|-21.42354|5.544655e-05|#B9A78F|0.761
8.81066|21.35553|5.424052e-05|#B9A78F|0.679
20.0851|-9.36843|1.960145e-05|#B9A78F|0.708
13.78218|-8.60524|5.308238e-05|#B9A78F|0.751
12.16198|1.94336|5.199136e-05|#B9A78F|0.831
16.43196|-3.98571|5.210465e-05|#B9A78F|0.87
17.7869|-22.28177|3.84748e-05|#B9A78F|0.762
22.3091|-23.00624|3.162994e-05|#B9A78F|0.802
11.16052|7.86947|5.991572e-05|#B9A78F|0.669
14.92917|-19.71103|4.374221e-05|#B9A78F|0.58
17.82046|-17.33198|3.310797e-05|#B9A78F|0.658
12.08706|-4.85323|5.200839e-05|#B9A78F|0.725
6.47487|36.70915|5.354886e-05|#B9A78F|0.672
21.45747|-14.42384|3.472521e-05|#B9A78F|0.828
20.26469|-18.97333|2.348785e-05|#B9A78F|0.896
6.22365|20.45227|5.041327e-05|#B9A78F|0.762
10.64337|6.22758|6.794459e-05|#B9A78F|0.774
14.60382|-33.29053|4.684215e-05|#B9A78F|0.58
16.51311|-20.04005|3.585181e-05|#B9A78F|0.622
11.98022|8.2267|5.65505e-05|#B9A78F|0.746
18.43564|-38.1636|4.131357e-05|#B9A78F|0.73
8.62861|16.8649|7.161823e-05|#B9A78F|0.727
1.91244|15.98677|2.610646e-05|#B9A78F|0.747
16.87489|-21.87133|3.102493e-05|#B9A78F|0.539
2.09144|20.87737|3.384914e-05|#B9A78F|0.816
22.46457|-15.26861|2.341069e-05|#B9A78F|0.65
18.86746|-20.96914|2.841465e-05|#B9A78F|0.638
14.25415|-13.64343|6.120959e-05|#8E8375|0.771
8.3367|17.3302|5.610905e-05|#B9A78F|0.709
11.87153|1.07062|5.520279e-05|#B9A78F|0.643
16.24095|-6.13673|3.19314e-05|#B9A78F|0.748
7.85893|17.4423|4.776862e-05|#B9A78F|0.845
21.08611|-18.41811|1.723044e-05|#B9A78F|0.855
15.4157|-15.57977|5.658328e-05|#B9A78F|0.746
14.57781|-18.20144|4.61915e-05|#B9A78F|0.696
